recno,ID,Ng,Name,RAJ2000,DEJ2000,zlambda,e_zlambda,lambda,e_lambda,S,zspec,ObjID,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zLum,PCen0,PCen1,PCen2,PCen3,PCen4,ID0,RA0deg,DE0deg,ID1,RA1deg,DE1deg,ID2,RA2deg,DE2deg,ID3,RA3deg,DE3deg,ID4,RA4deg,DE4deg,PZbin1,PZbin2,PZbin3,PZbin4,PZbin5,PZbin6,PZbin7,PZbin8,PZbin9,PZbin10,PZbin11,PZbin12,PZbin13,PZbin14,PZbin15,PZbin16,PZbin17,PZbin18,PZbin19,PZbin20,PZbin21,PZ1,PZ2,PZ3,PZ4,PZ5,PZ6,PZ7,PZ8,PZ9,PZ10,PZ11,PZ12,PZ13,PZ14,PZ15,PZ16,PZ17,PZ18,PZ19,PZ20,PZ21
971,1775,58,"RMJ022020.4-055700.4",35.085095,-5.950116,0.6598,0.0185,26.68,3.13,1.014,0.651799,2938306169,22.4041,0.0461,20.4459,0.0094,19.3837,0.0045,18.965,0.0042,19.8833,0.91,0.0868,0.00291,1.13E-4,2.5E-5,2938306169,35.085094,-5.950116,2938306147,35.084728,-5.952907,2938306466,35.08567,-5.945391,2938305925,35.086025,-5.950827,2938305717,35.082546,-5.955009,0.5462,0.5576,0.5689,0.5803,0.5917,0.603,0.6144,0.6258,0.6371,0.6485,0.6598,0.6712,0.6826,0.6939,0.7053,0.7167,0.728,0.7394,0.7507,0.7621,0.7735,2.27E-20,1.38E-14,8.75E-10,4.02E-6,0.00155,0.0744,0.85,3.93,10.2,17.8,21.7,17.9,10.1,3.98,1.2,0.316,0.0709,0.0124,0.00149,9.55E-5,2.47E-6
1099,2181,73,"RMJ021821.7-053917.9",34.590217,-5.654975,0.734,0.0185,31.25,3.32,1.001,,2938329614,21.5157,0.0161,20.5697,0.0087,20.0674,0.0085,19.8829,0.009,22.9689,0.457,0.327,0.168,0.033,0.0148,2938329614,34.590218,-5.654975,2938329433,34.59782,-5.657884,2938329660,34.598312,-5.655885,2938329517,34.592525,-5.655896,2938332261,34.570827,-5.628146,0.6534,0.6615,0.6695,0.6776,0.6857,0.6937,0.7018,0.7098,0.7179,0.7259,0.734,0.7421,0.7501,0.7582,0.7662,0.7743,0.7823,0.7904,0.7984,0.8065,0.8146,0.0191,0.0713,0.228,0.619,1.49,3.17,6.02,10.1,15.1,19.5,21.5,19.7,14.4,8.0,3.15,0.847,0.156,0.0186,0.00147,8.37E-5,3.22E-6
1239,2833,52,"RMJ021754.2-052705.6",34.475702,-5.451563,0.6667,0.0206,21.83,2.74,1.002,0.693,2938347494,22.8147,0.0616,20.8271,0.0127,19.6994,0.0067,19.2615,0.0059,11.6333,0.986,0.00924,0.00472,3.82E-5,1.84E-5,2938347494,34.4757,-5.451563,2938346683,34.478207,-5.456203,2938348184,34.47525,-5.439777,2938347373,34.474205,-5.448077,2938345689,34.478065,-5.467708,0.5438,0.5561,0.5683,0.5806,0.5929,0.6052,0.6175,0.6298,0.6421,0.6544,0.6667,0.6789,0.6912,0.7035,0.7158,0.7281,0.7404,0.7527,0.765,0.7772,0.7895,1.55E-19,4.02E-14,1.69E-9,6.06E-6,0.00213,0.091,0.908,3.84,9.43,16.0,19.5,16.2,9.39,4.07,1.5,0.492,0.13,0.0247,0.00262,1.16E-4,2.26E-6
108,173,66,"RMJ021529.5-053255.1",33.872932,-5.548642,0.3144,0.0178,43.43,2.78,1.008,0.2903,2937784302,18.7131,0.0038,17.2348,0.0014,16.7301,0.0015,16.4232,0.0014,34.6721,0.934,0.052,0.0107,0.0021,0.00151,2937784302,33.872932,-5.548642,2937782426,33.868359,-5.551651,2937780607,33.868542,-5.558831,2937782127,33.869873,-5.551749,2937781231,33.854778,-5.553215,0.203,0.2141,0.2253,0.2364,0.2475,0.2587,0.2698,0.281,0.2921,0.3033,0.3144,0.3256,0.3367,0.3479,0.359,0.3701,0.3813,0.3924,0.4036,0.4147,0.4259,1.73E-10,4.86E-8,5.57E-6,2.69E-4,0.00702,0.0974,0.736,3.47,10.1,18.5,22.5,18.4,10.3,4.23,1.25,0.278,0.0492,0.00648,6.49E-4,5.11E-5,2.81E-6
194,306,46,"RMJ022512.3-062259.2",36.301178,-6.383116,0.2151,0.0052,31.37,2.18,1.004,0.204072,2940319799,17.4576,0.0023,16.1895,8.0E-4,15.7604,7.0E-4,15.4508,7.0E-4,25.712,1.0,1.38E-5,5.2E-6,2.53E-6,2.11E-6,2940319799,36.301178,-6.383116,2940314811,36.283062,-6.413822,2940317020,36.303768,-6.383373,2940318537,36.297314,-6.36795,2940319508,36.27948,-6.356874,0.1811,0.1845,0.1879,0.1913,0.1947,0.1981,0.2015,0.2049,0.2083,0.2117,0.2151,0.2185,0.2219,0.2253,0.2287,0.2321,0.2355,0.2389,0.2423,0.2457,0.2491,2.8E-12,2.55E-9,9.66E-7,1.32E-4,0.00633,0.155,1.81,10.7,33.8,65.1,76.9,59.6,31.0,11.3,3.15,0.632,0.0977,0.0129,0.0013,1.09E-4,7.73E-6
1012,1879,43,"RMJ023038.3-061050.4",37.65947,-6.180667,0.4008,0.0183,23.53,2.85,1.05,0.419778,2940596746,21.1158,0.0363,19.3106,0.0074,18.7597,0.0063,18.4437,0.0098,13.5624,0.977,0.0134,0.00932,7.01E-5,1.94E-5,2940596746,37.65947,-6.180667,2940597286,37.66169,-6.166133,2940596546,37.657822,-6.183678,2940594825,37.626492,-6.223835,2940597168,37.664631,-6.168652,0.3163,0.3247,0.3332,0.3416,0.3501,0.3585,0.367,0.3755,0.3839,0.3924,0.4008,0.4093,0.4177,0.4262,0.4346,0.4431,0.4515,0.46,0.4685,0.4769,0.4854,1.42E-8,1.27E-6,6.12E-5,0.00165,0.0259,0.263,1.59,5.88,13.3,19.7,21.7,19.9,16.1,11.0,5.94,2.23,0.522,0.0688,0.00451,1.5E-4,2.81E-6
618,1038,61,"RMJ022928.6-055320.6",37.369006,-5.889064,0.2978,0.0184,31.77,3.16,1.011,0.29512,2938154672,19.7659,0.0086,18.2769,0.0031,17.8018,0.0039,17.4929,0.0061,22.8179,0.679,0.201,0.0663,0.0301,0.0236,2938154672,37.369007,-5.889064,2938155002,37.328659,-5.887241,2938152889,37.387096,-5.902053,2938154364,37.322289,-5.901518,2938154387,37.419861,-5.893645,0.1687,0.1816,0.1945,0.2074,0.2203,0.2333,0.2462,0.2591,0.272,0.2849,0.2978,0.3108,0.3237,0.3366,0.3495,0.3624,0.3754,0.3883,0.4012,0.4141,0.427,2.77E-17,6.01E-13,2.15E-9,1.44E-6,2.21E-4,0.0116,0.226,1.85,7.68,17.0,21.7,16.9,8.48,2.93,0.714,0.132,0.0201,0.00251,2.73E-4,2.74E-5,2.31E-6
297,459,82,"RMJ023009.5-054033.5",37.539524,-5.675963,0.5105,0.0125,37.88,3.32,1.01,,2938175925,21.1628,0.0548,19.3779,0.0166,18.6626,0.0104,18.2984,0.0153,21.8117,0.98,0.0137,0.00583,5.97E-5,1.85E-5,2938175925,37.539524,-5.675963,2938175773,37.535938,-5.677398,2938175814,37.542332,-5.67581,2938175572,37.54884,-5.680367,2938175633,37.53133,-5.678626,0.4423,0.4491,0.4559,0.4627,0.4696,0.4764,0.4832,0.49,0.4969,0.5037,0.5105,0.5173,0.5241,0.531,0.5378,0.5446,0.5514,0.5583,0.5651,0.5719,0.5787,1.12E-6,3.39E-5,7.1E-4,0.0101,0.0969,0.625,2.73,8.1,17.5,27.4,31.8,27.7,18.0,8.7,3.09,0.795,0.145,0.0182,0.00153,8.33E-5,3.16E-6
1196,2590,60,"RMJ022246.2-061703.2",35.692323,-6.284234,0.7764,0.0162,25.93,2.94,1.001,0.77532,2940386229,23.3412,0.1174,21.4321,0.0242,20.2852,0.0111,19.7807,0.0102,14.8547,0.899,0.0796,0.0211,3.42E-4,1.12E-4,2940386229,35.692322,-6.284234,2940386277,35.68528,-6.282233,2940386103,35.685715,-6.283385,2940385340,35.688282,-6.291542,2940386061,35.69096,-6.283493,0.691,0.6995,0.7081,0.7166,0.7251,0.7337,0.7422,0.7508,0.7593,0.7678,0.7764,0.7849,0.7934,0.802,0.8105,0.819,0.8276,0.8361,0.8446,0.8532,0.8617,0.0159,0.0425,0.108,0.266,0.644,1.55,3.58,7.64,14.1,21.2,24.6,21.3,13.5,6.15,2.01,0.472,0.0792,0.00947,7.99E-4,4.7E-5,1.91E-6
1319,3717,48,"RMJ022251.6-060930.7",35.71502,-6.158529,0.755,0.0187,21.63,2.67,1.003,,2940396437,24.6375,0.198,22.3361,0.0304,21.1197,0.0124,20.6332,0.012,13.2943,0.56,0.351,0.0671,0.016,0.00632,2940396437,35.715019,-6.158529,2940396341,35.699684,-6.160054,2940396357,35.700047,-6.15887,2940396829,35.705093,-6.154151,2940396900,35.722134,-6.153561,0.671,0.6794,0.6878,0.6962,0.7046,0.713,0.7214,0.7298,0.7382,0.7466,0.755,0.7634,0.7718,0.7802,0.7885,0.7969,0.8053,0.8137,0.8221,0.8305,0.8389,0.0855,0.228,0.522,1.08,2.04,3.62,6.13,9.7,14.3,18.9,21.3,19.2,13.1,6.34,2.19,0.518,0.0882,0.0108,9.42E-4,6.24E-5,2.83E-6
1100,2186,49,"RMJ022520.3-055801.2",36.334594,-5.967012,0.2926,0.0184,20.83,2.66,1.003,0.313621,2938136239,19.5508,0.0061,18.0413,0.0018,17.5598,0.0015,17.2519,0.0016,19.1004,0.601,0.397,8.41E-4,5.74E-4,3.51E-4,2938136239,36.334595,-5.967012,2938136836,36.338333,-5.957223,2938136029,36.296989,-5.96876,2938138858,36.300217,-5.945386,2938134120,36.304462,-5.993155,0.1377,0.1532,0.1687,0.1842,0.1996,0.2151,0.2306,0.2461,0.2616,0.2771,0.2926,0.3081,0.3235,0.339,0.3545,0.37,0.3855,0.401,0.4165,0.432,0.4475,3.95E-32,2.32E-23,1.45E-16,2.03E-11,1.82E-7,1.42E-4,0.0187,0.551,4.7,15.4,21.8,15.3,5.76,1.34,0.21,0.0275,0.00329,4.23E-4,6.63E-5,1.23E-5,2.5E-6
330,526,64,"RMJ022549.3-055346.1",36.455393,-5.896152,0.2342,0.0079,31.48,2.64,1.007,0.232669,2938146842,18.101,0.0035,16.7603,0.0013,16.3454,0.0013,16.0372,0.0019,21.3437,0.999,5.79E-4,2.44E-4,2.25E-4,8.83E-5,2938146842,36.455395,-5.896152,2938146653,36.473495,-5.885713,2938150707,36.443626,-5.862474,2938144706,36.457741,-5.897813,2938145238,36.450218,-5.894946,0.1808,0.1862,0.1915,0.1969,0.2022,0.2075,0.2129,0.2182,0.2236,0.2289,0.2342,0.2396,0.2449,0.2503,0.2556,0.261,0.2663,0.2716,0.277,0.2823,0.2877,4.65E-14,1.35E-10,8.51E-8,2.04E-5,0.00171,0.0567,0.822,5.71,20.7,41.9,50.6,38.7,19.7,7.28,1.91,0.382,0.0602,0.00777,8.44E-4,7.92E-5,6.56E-6
596,995,36,"RMJ022156.4-054531.5",35.484916,-5.758747,0.2572,0.0131,22.24,2.04,1.017,0.259069,2938096048,18.5127,0.0074,17.1368,0.0032,16.7061,0.0027,16.3862,0.0032,16.2502,0.859,0.109,0.0311,4.36E-4,1.91E-5,2938096048,35.484917,-5.758747,2938091591,35.487411,-5.781642,2938093266,35.485859,-5.750988,2938090589,35.483177,-5.786973,2938092731,35.481033,-5.756486,0.164,0.1734,0.1827,0.192,0.2013,0.2106,0.22,0.2293,0.2386,0.2479,0.2572,0.2666,0.2759,0.2852,0.2945,0.3039,0.3132,0.3225,0.3318,0.3411,0.3505,4.35E-20,5.78E-15,7.92E-11,1.6E-7,6.33E-5,0.00631,0.194,2.18,10.4,24.2,30.6,23.2,11.5,4.01,1.03,0.206,0.0329,0.00432,4.79E-4,4.54E-5,3.73E-6
338,538,62,"RMJ022350.5-053639.6",35.960436,-5.611005,0.4985,0.0113,33.84,2.92,1.005,0.498436,2938182449,21.2279,0.0219,19.4188,0.0052,18.6904,0.0037,18.2938,0.0037,25.1769,0.954,0.0416,0.00279,0.00121,6.0E-4,2938182449,35.960438,-5.611005,2938182430,35.957603,-5.603392,2938182376,35.96608,-5.60352,2938178966,35.937653,-5.630982,2938180827,35.958458,-5.613723,0.4337,0.4402,0.4467,0.4531,0.4596,0.4661,0.4726,0.479,0.4855,0.492,0.4985,0.505,0.5114,0.5179,0.5244,0.5309,0.5374,0.5438,0.5503,0.5568,0.5633,5.34E-7,1.79E-5,4.14E-4,0.00611,0.066,0.481,2.38,8.01,18.3,30.1,35.2,29.6,18.2,8.38,2.79,0.678,0.12,0.0154,0.00152,1.01E-4,4.8E-6
484,794,75,"RMJ023159.7-054412.1",37.998743,-5.736689,0.4637,0.0104,39.98,4.55,1.113,0.402979,2938168981,20.3654,0.0326,18.5711,0.0066,18.0558,0.0083,17.7073,0.0109,26.6349,0.958,0.0409,8.88E-4,3.89E-4,1.34E-4,2938168981,37.998741,-5.736689,2938168406,37.993008,-5.741195,2938168693,37.990231,-5.735122,2938169239,37.986332,-5.724955,2938169107,38.001293,-5.728943,0.4029,0.409,0.415,0.4211,0.4272,0.4333,0.4393,0.4454,0.4515,0.4576,0.4637,0.4697,0.4758,0.4819,0.488,0.494,0.5001,0.5062,0.5123,0.5184,0.5244,1.73E-4,0.00112,0.0068,0.0378,0.187,0.803,2.89,8.58,19.3,32.1,38.5,32.5,19.1,7.83,2.27,0.477,0.0752,0.00879,8.76E-4,7.32E-5,5.09E-6
1184,2509,58,"RMJ023114.8-053418.6",37.811752,-5.571843,0.4594,0.0114,23.71,2.91,0.998,0.443924,2938187554,21.4978,0.0311,19.7455,0.0083,19.1365,0.0078,18.7771,0.0121,21.7589,0.77,0.226,0.00299,8.93E-4,6.09E-5,2938187554,37.811752,-5.571843,2938187308,37.812206,-5.571581,2938187469,37.811562,-5.567791,2938187417,37.811321,-5.568613,2938187999,37.807987,-5.55688,0.3959,0.4023,0.4086,0.415,0.4213,0.4277,0.434,0.4404,0.4467,0.4531,0.4594,0.4658,0.4721,0.4785,0.4848,0.4912,0.4976,0.5039,0.5103,0.5166,0.523,0.00143,0.00645,0.0277,0.111,0.411,1.36,3.9,9.47,19.0,29.6,34.9,29.9,18.2,7.74,2.32,0.498,0.0786,0.00905,8.57E-4,6.54E-5,3.97E-6
604,1012,40,"RMJ022831.3-050009.6",37.130563,-5.002662,0.3483,0.015,23.22,2.37,1.006,0.33394,2938718929,20.7438,0.0066,19.1712,0.0016,18.6315,0.0011,18.3309,0.001,20.4068,0.622,0.295,0.0511,0.0206,0.0112,2938718929,37.130562,-5.002662,2938718985,37.120098,-4.998638,2938719432,37.112049,-5.002297,2938722174,37.12183,-4.994106,2938721672,37.115723,-4.982128,0.2368,0.2479,0.2591,0.2702,0.2814,0.2925,0.3037,0.3149,0.326,0.3372,0.3483,0.3595,0.3706,0.3818,0.3929,0.4041,0.4153,0.4264,0.4376,0.4487,0.4599,1.3E-13,1.63E-10,6.61E-8,9.57E-6,6.43E-4,0.0199,0.296,2.18,8.86,20.2,26.7,20.3,8.92,2.29,0.37,0.0419,0.00409,4.04E-4,5.4E-5,1.11E-5,3.08E-6
167,264,68,"RMJ023038.8-045927.4",37.661547,-4.990949,0.2985,0.0181,43.35,3.28,1.03,0.291937,2937991380,18.6446,0.008,17.1723,0.0026,16.6781,0.0021,16.3861,0.0032,35.1025,0.992,0.00377,0.0033,2.99E-4,2.8E-4,2937991380,37.661549,-4.990949,2937989991,37.644955,-4.995578,2937990448,37.63332,-4.989526,2937990699,37.633366,-4.988017,2937989064,37.662277,-5.003518,0.1876,0.1986,0.2097,0.2208,0.2319,0.243,0.2541,0.2652,0.2763,0.2874,0.2985,0.3096,0.3207,0.3318,0.3429,0.354,0.3651,0.3761,0.3872,0.3983,0.4094,6.2E-11,2.72E-8,3.84E-6,2.47E-4,0.0072,0.0996,0.793,3.65,10.3,18.3,22.1,18.3,10.8,4.47,1.34,0.293,0.0496,0.00613,5.76E-4,4.41E-5,2.45E-6
1024,1912,45,"RMJ023054.3-043505.9",37.72622,-4.584982,0.5985,0.0132,22.19,2.33,0.998,0.6094,2937892866,22.6117,0.073,20.8369,0.0173,19.9309,0.0111,19.5453,0.0152,12.6632,0.525,0.432,0.0407,0.0012,8.13E-4,2937892866,37.726219,-4.584982,2937892646,37.717861,-4.587198,2937893087,37.73468,-4.582941,2937892239,37.707134,-4.590287,2937893381,37.731983,-4.58001,0.4782,0.4902,0.5022,0.5143,0.5263,0.5383,0.5504,0.5624,0.5744,0.5865,0.5985,0.6105,0.6225,0.6346,0.6466,0.6586,0.6707,0.6827,0.6947,0.7068,0.7188,9.24E-30,7.97E-24,9.57E-19,2.3E-14,1.39E-10,3.07E-7,2.36E-4,0.0511,2.31,17.7,30.6,20.4,8.9,3.29,1.03,0.245,0.038,0.0042,3.71E-4,3.33E-5,3.55E-6
417,677,64,"RMJ023027.7-043348.8",37.615592,-4.563563,0.2905,0.018,33.37,3.26,1.031,0.295106,2937895852,19.6584,0.0115,18.1861,0.0034,17.7099,0.0031,17.4023,0.0042,23.295,0.758,0.0939,0.0533,0.049,0.0462,2937895852,37.615593,-4.563563,2937896184,37.615681,-4.558844,2937891438,37.622986,-4.620446,2937895584,37.615669,-4.562703,2937894420,37.602852,-4.574272,0.1764,0.1878,0.1993,0.2107,0.2221,0.2335,0.2449,0.2563,0.2677,0.2791,0.2905,0.302,0.3134,0.3248,0.3362,0.3476,0.359,0.3704,0.3818,0.3932,0.4046,1.24E-13,3.14E-10,1.73E-7,3.13E-5,0.00194,0.0479,0.518,2.99,9.59,18.2,22.3,18.1,10.4,4.21,1.24,0.271,0.0458,0.0057,5.49E-4,4.34E-5,2.57E-6
418,678,53,"RMJ022831.3-044402.5",37.130589,-4.734026,0.6134,0.0095,31.73,2.64,1.003,0.610141,2938754434,21.6799,0.0276,20.0709,0.0057,19.2064,0.0032,18.8051,0.0028,25.5348,0.394,0.306,0.295,0.00459,0.00118,2938754434,37.130589,-4.734026,2938754477,37.130211,-4.730845,2938754950,37.118801,-4.728491,2938754563,37.1203,-4.730324,2938753443,37.136181,-4.734495,0.5414,0.5486,0.5558,0.563,0.5702,0.5774,0.5846,0.5918,0.599,0.6062,0.6134,0.6206,0.6278,0.6351,0.6423,0.6495,0.6567,0.6639,0.6711,0.6783,0.6855,4.58E-26,2.23E-20,2.95E-15,6.75E-11,2.87E-7,2.41E-4,0.0352,1.2,10.5,31.8,41.9,31.0,15.4,5.51,1.57,0.359,0.0633,0.00878,8.8E-4,6.81E-5,3.82E-6
822,1434,44,"RMJ022827.8-042607.5",37.115911,-4.435404,0.4335,0.0136,23.63,2.51,1.001,0.432037,2937909912,20.6117,0.0168,18.8733,0.0039,18.2576,0.0052,17.9221,0.0052,21.3138,0.729,0.269,8.05E-4,6.36E-4,2.43E-4,2937909912,37.11591,-4.435404,2937911542,37.114929,-4.427465,2937909945,37.115921,-4.43339,2937909757,37.100895,-4.451786,2937910071,37.089191,-4.431775,0.3324,0.3402,0.348,0.3558,0.3636,0.3713,0.3791,0.3869,0.3947,0.4024,0.4102,0.418,0.4258,0.4335,0.4413,0.4491,0.4569,0.4647,0.4724,0.4802,0.488,1.42E-7,1.02E-5,3.63E-4,0.00662,0.0633,0.332,1.04,2.22,3.75,5.99,10.0,16.7,25.0,28.9,22.3,9.9,2.2,0.229,0.0114,2.9E-4,4.35E-6
759,1305,41,"RMJ021955.9-052803.1",34.982756,-5.467539,0.2944,0.019,22.48,2.21,1.01,0.27844,2938346173,19.2561,0.0036,17.8312,0.0013,17.3609,0.0013,17.0972,0.0013,19.7949,0.663,0.23,0.087,0.0111,0.00846,2938346173,34.982758,-5.467539,2938346047,34.983803,-5.468942,2938346594,34.995983,-5.460715,2938346748,34.982395,-5.462889,2938346291,34.985016,-5.466461,0.1754,0.1873,0.1992,0.2111,0.223,0.2349,0.2468,0.2587,0.2706,0.2825,0.2944,0.3063,0.3182,0.3301,0.342,0.3539,0.3658,0.3777,0.3896,0.4015,0.4134,7.14E-15,4.5E-11,5.48E-8,1.59E-5,0.00133,0.0391,0.482,2.86,9.15,17.4,21.1,17.3,10.1,4.23,1.3,0.296,0.0506,0.00679,6.67E-4,4.79E-5,2.36E-6
1104,2196,66,"RMJ022342.6-050200.9",35.927369,-5.033576,0.8586,0.0129,27.48,3.21,1.009,0.86052,2938935960,23.2635,0.0834,21.0679,0.0106,19.8069,0.0041,19.133,0.0028,21.1283,0.998,0.00127,4.84E-4,1.15E-4,1.09E-4,2938935960,35.927368,-5.033576,2938935403,35.92662,-5.032253,2938935588,35.929047,-5.031367,2938936199,35.934174,-5.026197,2938934462,35.932751,-5.039453,0.7851,0.7925,0.7998,0.8071,0.8145,0.8218,0.8292,0.8365,0.8439,0.8512,0.8586,0.8659,0.8733,0.8806,0.888,0.8953,0.9027,0.91,0.9174,0.9247,0.9321,3.53E-6,6.8E-5,0.00105,0.0112,0.0931,0.536,2.34,7.15,16.2,26.4,30.9,26.2,16.2,7.17,2.37,0.556,0.0998,0.0126,0.00125,8.63E-5,4.82E-6
361,585,59,"RMJ022428.3-044952.0",36.117988,-4.831116,0.499,0.012,33.52,2.79,1.005,0.49496,2938964304,21.2256,0.0123,19.6015,0.0025,18.9276,0.0017,18.556,0.0016,28.9601,0.382,0.328,0.266,0.0209,0.00279,2938964304,36.117989,-4.831116,2938963040,36.139572,-4.835304,2938965390,36.120838,-4.820506,2938965123,36.11425,-4.821805,2938965110,36.11705,-4.82165,0.4341,0.4406,0.4471,0.4536,0.4601,0.4666,0.473,0.4795,0.486,0.4925,0.499,0.5055,0.5119,0.5184,0.5249,0.5314,0.5379,0.5443,0.5508,0.5573,0.5638,5.38E-7,2.15E-5,5.15E-4,0.00862,0.0878,0.616,2.75,8.63,18.8,28.9,33.2,28.9,18.9,9.18,3.37,0.87,0.166,0.0212,0.00184,1.16E-4,4.54E-6
1011,1878,41,"RMJ022204.6-043300.1",35.519001,-4.550023,0.3158,0.0188,23.61,2.85,1.057,0.31877,2938846163,20.1311,0.0061,18.6476,0.0015,18.1536,0.0011,17.8516,0.001,15.8824,0.989,0.0103,8.5E-4,1.95E-4,5.72E-5,2938846163,35.519001,-4.550023,2938846024,35.523682,-4.546109,2938844275,35.476959,-4.562883,2938844005,35.477467,-4.563711,2938847420,35.504482,-4.535492,0.1862,0.1992,0.2121,0.2251,0.238,0.251,0.264,0.2769,0.2899,0.3028,0.3158,0.3288,0.3417,0.3547,0.3676,0.3806,0.3935,0.4065,0.4195,0.4324,0.4454,6.84E-18,2.28E-13,1.06E-9,8.59E-7,1.65E-4,0.00902,0.192,1.74,7.47,16.7,21.3,16.7,8.82,3.37,1.0,0.241,0.0469,0.00661,6.49E-4,4.42E-5,2.32E-6
479,785,61,"RMJ022358.0-043504.8",35.991785,-4.584657,0.4881,0.0116,34.08,3.12,1.018,0.49543,2938412570,20.8906,0.0112,19.4973,0.0029,18.8953,0.0022,18.5383,0.0024,23.8822,0.511,0.303,0.149,0.0377,1.05E-4,2938412570,35.991783,-4.584657,2938395496,35.991245,-4.571078,2938396262,35.997269,-4.563446,2938396469,35.997631,-4.563737,2938412590,35.992226,-4.588074,0.4183,0.4253,0.4323,0.4392,0.4462,0.4532,0.4602,0.4672,0.4741,0.4811,0.4881,0.4951,0.5021,0.5091,0.516,0.523,0.53,0.537,0.544,0.551,0.5579,5.03E-8,2.04E-6,6.24E-5,0.00146,0.0218,0.217,1.45,6.02,16.2,28.9,34.4,28.5,16.8,7.47,2.51,0.613,0.114,0.0155,0.0014,9.21E-5,4.08E-6
175,277,82,"RMJ021734.6-051313.2",34.394127,-5.220327,0.6581,0.014,46.3,3.28,0.998,0.646,2938622627,23.0276,0.0617,21.2074,0.0137,20.1741,0.0083,19.7517,0.0075,30.2048,0.573,0.419,0.00699,1.15E-4,1.06E-4,2938622627,34.394127,-5.220327,2938622231,34.397022,-5.225096,2938622991,34.385601,-5.216543,2938622185,34.387386,-5.225427,2938622483,34.409042,-5.221896,0.5741,0.5825,0.5909,0.5993,0.6077,0.6161,0.6245,0.6329,0.6413,0.6497,0.6581,0.6665,0.6749,0.6833,0.6917,0.7001,0.7085,0.7169,0.7253,0.7337,0.7421,9.4E-15,2.81E-10,7.48E-7,2.38E-4,0.0135,0.219,1.55,5.93,14.3,23.8,28.5,24.0,13.8,5.38,1.42,0.267,0.0384,0.00458,4.8E-4,4.37E-5,3.32E-6
253,402,86,"RMJ021636.2-042705.3",34.150745,-4.451485,0.4396,0.009,47.3,3.86,1.031,0.447135,2937426622,21.1812,0.0192,19.5674,0.0052,18.9555,0.0046,18.6072,0.0044,31.1455,0.858,0.0556,0.0473,0.032,0.00692,2937426622,34.150745,-4.451485,2937426517,34.151356,-4.451212,2937424479,34.149178,-4.478625,2937426979,34.157177,-4.441205,2937424395,34.149734,-4.479448,0.3956,0.4,0.4044,0.4088,0.4132,0.4176,0.422,0.4264,0.4308,0.4352,0.4396,0.444,0.4484,0.4528,0.4572,0.4616,0.466,0.4704,0.4748,0.4792,0.4836,0.0214,0.0648,0.189,0.528,1.4,3.55,7.98,15.9,27.1,38.5,44.4,39.9,27.4,13.9,5.1,1.26,0.223,0.027,0.00225,1.3E-4,4.82E-6
1272,3132,76,"RMJ022045.3-041845.1",35.188942,-4.31254,0.8155,0.0146,25.41,3.16,1.012,,2938868124,24.9045,0.3167,22.7021,0.0465,21.398,0.0223,20.7628,0.0163,15.3871,0.579,0.312,0.0522,0.0437,0.0134,2938868124,35.188942,-4.31254,2938867982,35.192364,-4.313749,2938868404,35.187618,-4.308036,2938867907,35.187584,-4.314707,2938867262,35.207611,-4.322741,0.734,0.7422,0.7503,0.7585,0.7666,0.7747,0.7829,0.791,0.7992,0.8073,0.8155,0.8236,0.8317,0.8399,0.848,0.8562,0.8643,0.8725,0.8806,0.8887,0.8969,1.23E-5,1.52E-4,0.00159,0.0144,0.103,0.551,2.26,6.68,14.7,23.4,27.4,23.5,14.8,6.73,2.2,0.528,0.0884,0.011,9.32E-4,5.59E-5,2.51E-6
451,737,73,"RMJ021930.6-040417.4",34.877436,-4.07151,0.6076,0.0097,33.46,3.06,1.006,,2937582128,21.9727,0.0348,20.208,0.0075,19.2642,0.0055,18.853,0.0049,22.0394,0.512,0.443,0.0413,0.00194,0.00153,2937582128,34.877438,-4.07151,2937582697,34.872501,-4.064527,2937582281,34.871059,-4.068707,2937582814,34.867878,-4.062421,2937582692,34.864597,-4.062011,0.529,0.5369,0.5447,0.5526,0.5605,0.5683,0.5762,0.584,0.5919,0.5997,0.6076,0.6154,0.6233,0.6311,0.639,0.6468,0.6547,0.6626,0.6704,0.6783,0.6861,6.32E-28,3.26E-22,4.36E-17,1.58E-12,1.45E-8,2.7E-5,0.00915,0.578,7.69,29.3,41.2,29.3,13.6,4.73,1.33,0.311,0.0584,0.00834,8.68E-4,6.63E-5,3.84E-6
838,1474,33,"RMJ022433.2-041419.2",36.13845,-4.238674,0.2535,0.0126,21.08,2.3,1.011,0.26365,2938452517,19.3969,0.0128,18.0662,0.003,17.6511,0.0032,17.3685,0.0014,14.4075,0.572,0.255,0.167,0.0057,2.91E-4,2938452517,36.138451,-4.238674,2938447163,36.136913,-4.244508,2938448662,36.145821,-4.239342,2938453079,36.136654,-4.225755,2938446448,36.130135,-4.245387,0.1623,0.1715,0.1806,0.1897,0.1988,0.2079,0.2171,0.2262,0.2353,0.2444,0.2535,0.2627,0.2718,0.2809,0.29,0.2991,0.3083,0.3174,0.3265,0.3356,0.3447,2.12E-20,3.39E-15,5.28E-11,1.03E-7,4.56E-5,0.005,0.167,2.02,10.2,24.7,31.7,24.1,11.8,4.01,1.01,0.197,0.0313,0.00413,4.87E-4,4.79E-5,4.13E-6
